counts	precmz	delta_mass	delta_mass_r2	putative explanation	delta_MF_final	delta_MF_unique_combination
2	444.36871	282.25621	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36862	282.25612	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36865	282.25615	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36862	282.25612	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36862	282.25612	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36862	282.25612	282.26	CAR C18:0;O	C18H34O2	CHO
3	444.36862	282.25612	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36865	282.25615	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36871	282.25621	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36874	282.25624	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36884	282.25634	282.26	CAR C18:0;O	C18H34O2	CHO
3	444.37051	282.25801	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36887	282.25637	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36884	282.25634	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36887	282.25637	282.26	CAR C18:0;O	C18H34O2	CHO
3	444.36923	282.25673	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36896	282.25646	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36893	282.25643	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36896	282.25646	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36896	282.25646	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.3689	282.2564	282.26	CAR C18:0;O	C18H34O2	CHO
6	444.36902	282.25652	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36908	282.25658	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36911	282.25661	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36908	282.25658	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36902	282.25652	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36899	282.25649	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.3692	282.2567	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36914	282.25664	282.26	CAR C18:0;O	C18H34O2	CHO
10	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36929	282.25679	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36932	282.25682	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36942	282.25692	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.36963	282.25713	282.26	CAR C18:0;O	C18H34O2	CHO
3	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
2	444.37	282.2575	282.26	CAR C18:0;O	C18H34O2	CHO
56	446.31116	284.19866	284.2	CAR C16:1;O3	C16H28O4	CHO
3	446.31207	284.19957	284.2	CAR C16:1;O3	C16H28O4	CHO
2	446.30942	284.19692	284.2	CAR C16:1;O3	C16H28O4	CHO
2	446.30994	284.19744	284.2	CAR C16:1;O3	C16H28O4	CHO
4	446.31088	284.19838	284.2	CAR C16:1;O3	C16H28O4	CHO
2	446.3111	284.1986	284.2	CAR C16:1;O3	C16H28O4	CHO
10	446.31192	284.19942	284.2	CAR C16:1;O3	C16H28O4	CHO
2	446.31158	284.19908	284.2	CAR C16:1;O3	C16H28O4	CHO
2	446.31161	284.19911	284.2	CAR C16:1;O3	C16H28O4	CHO
2	446.31204	284.19954	284.2	CAR C16:1;O3	C16H28O4	CHO
1644	446.32639	284.21389	284.21	CAR C20:5	C20H28O	CHO
378	446.32599	284.21349	284.21	CAR C20:5	C20H28O	CHO
57	446.32581	284.21331	284.21	CAR C20:5	C20H28O	CHO
28	446.32602	284.21352	284.21	CAR C20:5	C20H28O	CHO
2	446.32648	284.21398	284.21	CAR C20:5	C20H28O	CHO
31	446.32626	284.21376	284.21	CAR C20:5	C20H28O	CHO
2	446.3252	284.2127	284.21	CAR C20:5	C20H28O	CHO
8	446.32706	284.21456	284.21	CAR C20:5	C20H28O	CHO
15	446.32663	284.21413	284.21	CAR C20:5	C20H28O	CHO
10	446.3262	284.2137	284.21	CAR C20:5	C20H28O	CHO
14	446.32669	284.21419	284.21	CAR C20:5	C20H28O	CHO
2	446.32538	284.21288	284.21	CAR C20:5	C20H28O	CHO
2	446.3255	284.213	284.21	CAR C20:5	C20H28O	CHO
2	446.3255	284.213	284.21	CAR C20:5	C20H28O	CHO
2	446.3255	284.213	284.21	CAR C20:5	C20H28O	CHO
2	446.32556	284.21306	284.21	CAR C20:5	C20H28O	CHO
2	446.32559	284.21309	284.21	CAR C20:5	C20H28O	CHO
4	446.32642	284.21392	284.21	CAR C20:5	C20H28O	CHO
2	446.32568	284.21318	284.21	CAR C20:5	C20H28O	CHO
2	446.32571	284.21321	284.21	CAR C20:5	C20H28O	CHO
5	446.32587	284.21337	284.21	CAR C20:5	C20H28O	CHO
2	446.32574	284.21324	284.21	CAR C20:5	C20H28O	CHO
2	446.32574	284.21324	284.21	CAR C20:5	C20H28O	CHO
2	446.32574	284.21324	284.21	CAR C20:5	C20H28O	CHO
2	446.32587	284.21337	284.21	CAR C20:5	C20H28O	CHO
2	446.32587	284.21337	284.21	CAR C20:5	C20H28O	CHO
2	446.32587	284.21337	284.21	CAR C20:5	C20H28O	CHO
2	446.32587	284.21337	284.21	CAR C20:5	C20H28O	CHO
2	446.32587	284.21337	284.21	CAR C20:5	C20H28O	CHO
2	446.32587	284.21337	284.21	CAR C20:5	C20H28O	CHO
2	446.32587	284.21337	284.21	CAR C20:5	C20H28O	CHO
2	446.32587	284.21337	284.21	CAR C20:5	C20H28O	CHO
2	446.32587	284.21337	284.21	CAR C20:5	C20H28O	CHO
4	446.32599	284.21349	284.21	CAR C20:5	C20H28O	CHO
4	446.32599	284.21349	284.21	CAR C20:5	C20H28O	CHO
4	446.32599	284.21349	284.21	CAR C20:5	C20H28O	CHO
7	446.32645	284.21395	284.21	CAR C20:5	C20H28O	CHO
2	446.32593	284.21343	284.21	CAR C20:5	C20H28O	CHO
5	446.32623	284.21373	284.21	CAR C20:5	C20H28O	CHO
2	446.32599	284.21349	284.21	CAR C20:5	C20H28O	CHO
7	446.32657	284.21407	284.21	CAR C20:5	C20H28O	CHO
3	446.32642	284.21392	284.21	CAR C20:5	C20H28O	CHO
2	446.32605	284.21355	284.21	CAR C20:5	C20H28O	CHO
2	446.32617	284.21367	284.21	CAR C20:5	C20H28O	CHO
2	446.32617	284.21367	284.21	CAR C20:5	C20H28O	CHO
4	446.3262	284.2137	284.21	CAR C20:5	C20H28O	CHO
8	446.3269	284.2144	284.21	CAR C20:5	C20H28O	CHO
4	446.3262	284.2137	284.21	CAR C20:5	C20H28O	CHO
4	446.3262	284.2137	284.21	CAR C20:5	C20H28O	CHO
4	446.3262	284.2137	284.21	CAR C20:5	C20H28O	CHO
4	446.3262	284.2137	284.21	CAR C20:5	C20H28O	CHO
9	446.32648	284.21398	284.21	CAR C20:5	C20H28O	CHO
2	446.32642	284.21392	284.21	CAR C20:5	C20H28O	CHO
2	446.32645	284.21395	284.21	CAR C20:5	C20H28O	CHO
3	446.3262	284.2137	284.21	CAR C20:5	C20H28O	CHO
2	446.32642	284.21392	284.21	CAR C20:5	C20H28O	CHO
2	446.32672	284.21422	284.21	CAR C20:5	C20H28O	CHO
2	446.32632	284.21382	284.21	CAR C20:5	C20H28O	CHO
20	446.32651	284.21401	284.21	CAR C20:5	C20H28O	CHO
2	446.32629	284.21379	284.21	CAR C20:5	C20H28O	CHO
2	446.32632	284.21382	284.21	CAR C20:5	C20H28O	CHO
4	446.32645	284.21395	284.21	CAR C20:5	C20H28O	CHO
4	446.32645	284.21395	284.21	CAR C20:5	C20H28O	CHO
4	446.32645	284.21395	284.21	CAR C20:5	C20H28O	CHO
2	446.32648	284.21398	284.21	CAR C20:5	C20H28O	CHO
2	446.32657	284.21407	284.21	CAR C20:5	C20H28O	CHO
2	446.32657	284.21407	284.21	CAR C20:5	C20H28O	CHO
2	446.3266	284.2141	284.21	CAR C20:5	C20H28O	CHO
2	446.3266	284.2141	284.21	CAR C20:5	C20H28O	CHO
3	446.32654	284.21404	284.21	CAR C20:5	C20H28O	CHO
4	446.32666	284.21416	284.21	CAR C20:5	C20H28O	CHO
4	446.32666	284.21416	284.21	CAR C20:5	C20H28O	CHO
4	446.32666	284.21416	284.21	CAR C20:5	C20H28O	CHO
3	446.327	284.2145	284.21	CAR C20:5	C20H28O	CHO
3	446.32666	284.21416	284.21	CAR C20:5	C20H28O	CHO
2	446.32675	284.21425	284.21	CAR C20:5	C20H28O	CHO
2	446.32675	284.21425	284.21	CAR C20:5	C20H28O	CHO
3	446.32669	284.21419	284.21	CAR C20:5	C20H28O	CHO
2	446.32681	284.21431	284.21	CAR C20:5	C20H28O	CHO
3	446.32681	284.21431	284.21	CAR C20:5	C20H28O	CHO
4	446.3269	284.2144	284.21	CAR C20:5	C20H28O	CHO
4	446.327	284.2145	284.21	CAR C20:5	C20H28O	CHO
2	446.3269	284.2144	284.21	CAR C20:5	C20H28O	CHO
2	446.327	284.2145	284.21	CAR C20:5	C20H28O	CHO
2	446.3269	284.2144	284.21	CAR C20:5	C20H28O	CHO
4	446.32715	284.21465	284.21	CAR C20:5	C20H28O	CHO
4	446.3273	284.2148	284.21	CAR C20:5	C20H28O	CHO
4	446.32733	284.21483	284.21	CAR C20:5	C20H28O	CHO
2	446.32736	284.21486	284.21	CAR C20:5	C20H28O	CHO
2	446.32733	284.21483	284.21	CAR C20:5	C20H28O	CHO
4	446.32755	284.21505	284.22	CAR C20:5	C20H28O	CHO
2	446.32758	284.21508	284.22	CAR C20:5	C20H28O	CHO
4	446.32773	284.21523	284.22	CAR C20:5	C20H28O	CHO
4	446.32773	284.21523	284.22	CAR C20:5	C20H28O	CHO
2	446.32773	284.21523	284.22	CAR C20:5	C20H28O	CHO
5	446.32816	284.21566	284.22	CAR C20:5	C20H28O	CHO
2	446.32791	284.21541	284.22	CAR C20:5	C20H28O	CHO
8	446.34747	284.23497	284.23	CAR C17:0;O2	C17H32O3	CHO
88	448.28979	286.17729	286.18	CAR C15:1;O4	C15H26O5	CHO
2	448.29019	286.17769	286.18	CAR C15:1;O4	C15H26O5	CHO
2	448.29324	286.18074	286.18	CAR C15:1;O4	C15H26O5	CHO
2	448.30487	286.19237	286.19	CAR C19:5;O	C19H26O2	CHO
4234	448.34186	286.22936	286.23	CAR C20:4	C20H30O	CHO
3566	448.34195	286.22945	286.23	CAR C20:4	C20H30O	CHO
9	448.34076	286.22826	286.23	CAR C20:4	C20H30O	CHO
39	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
44	448.3407	286.2282	286.23	CAR C20:4	C20H30O	CHO
3	448.34235	286.22985	286.23	CAR C20:4	C20H30O	CHO
54	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
171	448.34229	286.22979	286.23	CAR C20:4	C20H30O	CHO
64	448.34171	286.22921	286.23	CAR C20:4	C20H30O	CHO
4	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
8	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
12	448.34094	286.22844	286.23	CAR C20:4	C20H30O	CHO
5	448.34274	286.23024	286.23	CAR C20:4	C20H30O	CHO
17	448.3414	286.2289	286.23	CAR C20:4	C20H30O	CHO
3	448.34164	286.22914	286.23	CAR C20:4	C20H30O	CHO
10	448.34198	286.22948	286.23	CAR C20:4	C20H30O	CHO
4	448.34268	286.23018	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
17	448.34152	286.22902	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
4	448.34256	286.23006	286.23	CAR C20:4	C20H30O	CHO
4	448.34235	286.22985	286.23	CAR C20:4	C20H30O	CHO
3	448.34137	286.22887	286.23	CAR C20:4	C20H30O	CHO
3	448.34232	286.22982	286.23	CAR C20:4	C20H30O	CHO
4	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
4	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
5	448.34109	286.22859	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
4	448.34189	286.22939	286.23	CAR C20:4	C20H30O	CHO
6	448.34283	286.23033	286.23	CAR C20:4	C20H30O	CHO
5	448.34244	286.22994	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
8	448.34177	286.22927	286.23	CAR C20:4	C20H30O	CHO
3	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
2	448.34	286.2275	286.23	CAR C20:4	C20H30O	CHO
4	448.3421	286.2296	286.23	CAR C20:4	C20H30O	CHO
9	448.34125	286.22875	286.23	CAR C20:4	C20H30O	CHO
3	448.34061	286.22811	286.23	CAR C20:4	C20H30O	CHO
2	448.34058	286.22808	286.23	CAR C20:4	C20H30O	CHO
3	448.34103	286.22853	286.23	CAR C20:4	C20H30O	CHO
31	448.34198	286.22948	286.23	CAR C20:4	C20H30O	CHO
2	448.34183	286.22933	286.23	CAR C20:4	C20H30O	CHO
7	448.34201	286.22951	286.23	CAR C20:4	C20H30O	CHO
11	448.34171	286.22921	286.23	CAR C20:4	C20H30O	CHO
4	448.34201	286.22951	286.23	CAR C20:4	C20H30O	CHO
3	448.34189	286.22939	286.23	CAR C20:4	C20H30O	CHO
2	448.34079	286.22829	286.23	CAR C20:4	C20H30O	CHO
2	448.34073	286.22823	286.23	CAR C20:4	C20H30O	CHO
2	448.34076	286.22826	286.23	CAR C20:4	C20H30O	CHO
18	448.34229	286.22979	286.23	CAR C20:4	C20H30O	CHO
2	448.34079	286.22829	286.23	CAR C20:4	C20H30O	CHO
4	448.34177	286.22927	286.23	CAR C20:4	C20H30O	CHO
2	448.34085	286.22835	286.23	CAR C20:4	C20H30O	CHO
2	448.34085	286.22835	286.23	CAR C20:4	C20H30O	CHO
2	448.34085	286.22835	286.23	CAR C20:4	C20H30O	CHO
2	448.34088	286.22838	286.23	CAR C20:4	C20H30O	CHO
2	448.34119	286.22869	286.23	CAR C20:4	C20H30O	CHO
5	448.34152	286.22902	286.23	CAR C20:4	C20H30O	CHO
2	448.34085	286.22835	286.23	CAR C20:4	C20H30O	CHO
40	448.34137	286.22887	286.23	CAR C20:4	C20H30O	CHO
3	448.34192	286.22942	286.23	CAR C20:4	C20H30O	CHO
5	448.3421	286.2296	286.23	CAR C20:4	C20H30O	CHO
47	448.34128	286.22878	286.23	CAR C20:4	C20H30O	CHO
7	448.34097	286.22847	286.23	CAR C20:4	C20H30O	CHO
2	448.34094	286.22844	286.23	CAR C20:4	C20H30O	CHO
2	448.34097	286.22847	286.23	CAR C20:4	C20H30O	CHO
7	448.34198	286.22948	286.23	CAR C20:4	C20H30O	CHO
2	448.341	286.2285	286.23	CAR C20:4	C20H30O	CHO
4	448.34207	286.22957	286.23	CAR C20:4	C20H30O	CHO
4	448.34164	286.22914	286.23	CAR C20:4	C20H30O	CHO
2	448.34106	286.22856	286.23	CAR C20:4	C20H30O	CHO
2	448.34109	286.22859	286.23	CAR C20:4	C20H30O	CHO
2	448.34106	286.22856	286.23	CAR C20:4	C20H30O	CHO
2	448.34109	286.22859	286.23	CAR C20:4	C20H30O	CHO
16	448.3414	286.2289	286.23	CAR C20:4	C20H30O	CHO
3	448.34155	286.22905	286.23	CAR C20:4	C20H30O	CHO
3	448.34143	286.22893	286.23	CAR C20:4	C20H30O	CHO
2	448.34116	286.22866	286.23	CAR C20:4	C20H30O	CHO
3	448.34177	286.22927	286.23	CAR C20:4	C20H30O	CHO
2	448.34119	286.22869	286.23	CAR C20:4	C20H30O	CHO
2	448.34109	286.22859	286.23	CAR C20:4	C20H30O	CHO
2	448.34116	286.22866	286.23	CAR C20:4	C20H30O	CHO
2	448.34119	286.22869	286.23	CAR C20:4	C20H30O	CHO
63	448.34134	286.22884	286.23	CAR C20:4	C20H30O	CHO
4	448.34119	286.22869	286.23	CAR C20:4	C20H30O	CHO
2	448.34113	286.22863	286.23	CAR C20:4	C20H30O	CHO
2	448.34116	286.22866	286.23	CAR C20:4	C20H30O	CHO
2	448.34119	286.22869	286.23	CAR C20:4	C20H30O	CHO
2	448.34113	286.22863	286.23	CAR C20:4	C20H30O	CHO
2	448.34116	286.22866	286.23	CAR C20:4	C20H30O	CHO
19	448.3414	286.2289	286.23	CAR C20:4	C20H30O	CHO
4	448.34171	286.22921	286.23	CAR C20:4	C20H30O	CHO
2	448.34149	286.22899	286.23	CAR C20:4	C20H30O	CHO
3	448.34283	286.23033	286.23	CAR C20:4	C20H30O	CHO
2	448.34128	286.22878	286.23	CAR C20:4	C20H30O	CHO
3	448.34247	286.22997	286.23	CAR C20:4	C20H30O	CHO
3	448.34286	286.23036	286.23	CAR C20:4	C20H30O	CHO
2	448.34122	286.22872	286.23	CAR C20:4	C20H30O	CHO
2	448.34122	286.22872	286.23	CAR C20:4	C20H30O	CHO
5	448.34198	286.22948	286.23	CAR C20:4	C20H30O	CHO
2	448.34131	286.22881	286.23	CAR C20:4	C20H30O	CHO
5	448.34149	286.22899	286.23	CAR C20:4	C20H30O	CHO
15	448.34171	286.22921	286.23	CAR C20:4	C20H30O	CHO
2	448.34125	286.22875	286.23	CAR C20:4	C20H30O	CHO
6	448.34232	286.22982	286.23	CAR C20:4	C20H30O	CHO
2	448.34128	286.22878	286.23	CAR C20:4	C20H30O	CHO
25	448.34152	286.22902	286.23	CAR C20:4	C20H30O	CHO
2	448.34137	286.22887	286.23	CAR C20:4	C20H30O	CHO
6	448.34201	286.22951	286.23	CAR C20:4	C20H30O	CHO
4	448.34216	286.22966	286.23	CAR C20:4	C20H30O	CHO
6	448.34143	286.22893	286.23	CAR C20:4	C20H30O	CHO
2	448.34137	286.22887	286.23	CAR C20:4	C20H30O	CHO
3	448.34158	286.22908	286.23	CAR C20:4	C20H30O	CHO
2	448.34131	286.22881	286.23	CAR C20:4	C20H30O	CHO
2	448.34137	286.22887	286.23	CAR C20:4	C20H30O	CHO
2	448.34137	286.22887	286.23	CAR C20:4	C20H30O	CHO
2	448.34131	286.22881	286.23	CAR C20:4	C20H30O	CHO
7	448.34195	286.22945	286.23	CAR C20:4	C20H30O	CHO
3	448.34134	286.22884	286.23	CAR C20:4	C20H30O	CHO
27	448.34241	286.22991	286.23	CAR C20:4	C20H30O	CHO
2	448.34134	286.22884	286.23	CAR C20:4	C20H30O	CHO
4	448.34189	286.22939	286.23	CAR C20:4	C20H30O	CHO
2	448.3418	286.2293	286.23	CAR C20:4	C20H30O	CHO
3	448.34207	286.22957	286.23	CAR C20:4	C20H30O	CHO
3	448.34268	286.23018	286.23	CAR C20:4	C20H30O	CHO
2	448.34149	286.22899	286.23	CAR C20:4	C20H30O	CHO
2	448.34146	286.22896	286.23	CAR C20:4	C20H30O	CHO
2	448.34146	286.22896	286.23	CAR C20:4	C20H30O	CHO
2	448.34143	286.22893	286.23	CAR C20:4	C20H30O	CHO
15	448.34186	286.22936	286.23	CAR C20:4	C20H30O	CHO
3	448.34149	286.22899	286.23	CAR C20:4	C20H30O	CHO
2	448.34149	286.22899	286.23	CAR C20:4	C20H30O	CHO
2	448.34143	286.22893	286.23	CAR C20:4	C20H30O	CHO
2	448.34149	286.22899	286.23	CAR C20:4	C20H30O	CHO
3	448.34149	286.22899	286.23	CAR C20:4	C20H30O	CHO
8	448.34155	286.22905	286.23	CAR C20:4	C20H30O	CHO
2	448.34152	286.22902	286.23	CAR C20:4	C20H30O	CHO
5	448.3425	286.23	286.23	CAR C20:4	C20H30O	CHO
3	448.34216	286.22966	286.23	CAR C20:4	C20H30O	CHO
2	448.34152	286.22902	286.23	CAR C20:4	C20H30O	CHO
2	448.34158	286.22908	286.23	CAR C20:4	C20H30O	CHO
15	448.34247	286.22997	286.23	CAR C20:4	C20H30O	CHO
2	448.34155	286.22905	286.23	CAR C20:4	C20H30O	CHO
2	448.34152	286.22902	286.23	CAR C20:4	C20H30O	CHO
3	448.34155	286.22905	286.23	CAR C20:4	C20H30O	CHO
3	448.34268	286.23018	286.23	CAR C20:4	C20H30O	CHO
17	448.34171	286.22921	286.23	CAR C20:4	C20H30O	CHO
2	448.34161	286.22911	286.23	CAR C20:4	C20H30O	CHO
46	448.34174	286.22924	286.23	CAR C20:4	C20H30O	CHO
2	448.34149	286.22899	286.23	CAR C20:4	C20H30O	CHO
2	448.34155	286.22905	286.23	CAR C20:4	C20H30O	CHO
2	448.3418	286.2293	286.23	CAR C20:4	C20H30O	CHO
12	448.34207	286.22957	286.23	CAR C20:4	C20H30O	CHO
2	448.34167	286.22917	286.23	CAR C20:4	C20H30O	CHO
2	448.34161	286.22911	286.23	CAR C20:4	C20H30O	CHO
5	448.3418	286.2293	286.23	CAR C20:4	C20H30O	CHO
4	448.34177	286.22927	286.23	CAR C20:4	C20H30O	CHO
2	448.34167	286.22917	286.23	CAR C20:4	C20H30O	CHO
4	448.34265	286.23015	286.23	CAR C20:4	C20H30O	CHO
2	448.34164	286.22914	286.23	CAR C20:4	C20H30O	CHO
2	448.34161	286.22911	286.23	CAR C20:4	C20H30O	CHO
2	448.34161	286.22911	286.23	CAR C20:4	C20H30O	CHO
2	448.34161	286.22911	286.23	CAR C20:4	C20H30O	CHO
2	448.34164	286.22914	286.23	CAR C20:4	C20H30O	CHO
2	448.34177	286.22927	286.23	CAR C20:4	C20H30O	CHO
2	448.3418	286.2293	286.23	CAR C20:4	C20H30O	CHO
2	448.34171	286.22921	286.23	CAR C20:4	C20H30O	CHO
4	448.34177	286.22927	286.23	CAR C20:4	C20H30O	CHO
4	448.34232	286.22982	286.23	CAR C20:4	C20H30O	CHO
2	448.34164	286.22914	286.23	CAR C20:4	C20H30O	CHO
39	448.34171	286.22921	286.23	CAR C20:4	C20H30O	CHO
2	448.34164	286.22914	286.23	CAR C20:4	C20H30O	CHO
2	448.34167	286.22917	286.23	CAR C20:4	C20H30O	CHO
9	448.34174	286.22924	286.23	CAR C20:4	C20H30O	CHO
2	448.34164	286.22914	286.23	CAR C20:4	C20H30O	CHO
3	448.34164	286.22914	286.23	CAR C20:4	C20H30O	CHO
2	448.34167	286.22917	286.23	CAR C20:4	C20H30O	CHO
2	448.34171	286.22921	286.23	CAR C20:4	C20H30O	CHO
2	448.34164	286.22914	286.23	CAR C20:4	C20H30O	CHO
2	448.34167	286.22917	286.23	CAR C20:4	C20H30O	CHO
2	448.34164	286.22914	286.23	CAR C20:4	C20H30O	CHO
2	448.34195	286.22945	286.23	CAR C20:4	C20H30O	CHO
3	448.34164	286.22914	286.23	CAR C20:4	C20H30O	CHO
3	448.34164	286.22914	286.23	CAR C20:4	C20H30O	CHO
2	448.34171	286.22921	286.23	CAR C20:4	C20H30O	CHO
2	448.3418	286.2293	286.23	CAR C20:4	C20H30O	CHO
6	448.34293	286.23043	286.23	CAR C20:4	C20H30O	CHO
3	448.34286	286.23036	286.23	CAR C20:4	C20H30O	CHO
4	448.34207	286.22957	286.23	CAR C20:4	C20H30O	CHO
2	448.34171	286.22921	286.23	CAR C20:4	C20H30O	CHO
2	448.34177	286.22927	286.23	CAR C20:4	C20H30O	CHO
3	448.34171	286.22921	286.23	CAR C20:4	C20H30O	CHO
2	448.3418	286.2293	286.23	CAR C20:4	C20H30O	CHO
10	448.3421	286.2296	286.23	CAR C20:4	C20H30O	CHO
2	448.34174	286.22924	286.23	CAR C20:4	C20H30O	CHO
4	448.34186	286.22936	286.23	CAR C20:4	C20H30O	CHO
2	448.3418	286.2293	286.23	CAR C20:4	C20H30O	CHO
3	448.34171	286.22921	286.23	CAR C20:4	C20H30O	CHO
2	448.3418	286.2293	286.23	CAR C20:4	C20H30O	CHO
6	448.34186	286.22936	286.23	CAR C20:4	C20H30O	CHO
4	448.34186	286.22936	286.23	CAR C20:4	C20H30O	CHO
4	448.34186	286.22936	286.23	CAR C20:4	C20H30O	CHO
4	448.34186	286.22936	286.23	CAR C20:4	C20H30O	CHO
4	448.34186	286.22936	286.23	CAR C20:4	C20H30O	CHO
4	448.34186	286.22936	286.23	CAR C20:4	C20H30O	CHO
4	448.34186	286.22936	286.23	CAR C20:4	C20H30O	CHO
15	448.34296	286.23046	286.23	CAR C20:4	C20H30O	CHO
2	448.34189	286.22939	286.23	CAR C20:4	C20H30O	CHO
2	448.34189	286.22939	286.23	CAR C20:4	C20H30O	CHO
2	448.34238	286.22988	286.23	CAR C20:4	C20H30O	CHO
3	448.34219	286.22969	286.23	CAR C20:4	C20H30O	CHO
4	448.34268	286.23018	286.23	CAR C20:4	C20H30O	CHO
4	448.34302	286.23052	286.23	CAR C20:4	C20H30O	CHO
4	448.34235	286.22985	286.23	CAR C20:4	C20H30O	CHO
2	448.3418	286.2293	286.23	CAR C20:4	C20H30O	CHO
2	448.34183	286.22933	286.23	CAR C20:4	C20H30O	CHO
6	448.34195	286.22945	286.23	CAR C20:4	C20H30O	CHO
2	448.34186	286.22936	286.23	CAR C20:4	C20H30O	CHO
2	448.34189	286.22939	286.23	CAR C20:4	C20H30O	CHO
